epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,1178.93,0.5866,0.3721,0.92889,0.92664,0.82286,0.88675,0.66152,0.77149,0.47905,0.98886,0.000693305,0.000693305,0.000693305
179,1185.36,0.58067,0.37691,0.93168,0.93398,0.81962,0.89077,0.66143,0.77576,0.47282,0.98457,0.000687804,0.000687804,0.000687804
180,1191.7,0.58342,0.37075,0.93236,0.92765,0.82808,0.89338,0.66715,0.77068,0.47048,0.98234,0.000682303,0.000682303,0.000682303
181,1198.33,0.57881,0.3735,0.93169,0.92828,0.81874,0.89123,0.6608,0.77417,0.47711,0.98777,0.000676802,0.000676802,0.000676802
182,1204.71,0.57724,0.37603,0.93246,0.93489,0.82291,0.89263,0.6744,0.7672,0.46694,0.9832,0.000671301,0.000671301,0.000671301
183,1211.14,0.57298,0.36799,0.92505,0.92586,0.83488,0.89134,0.66883,0.77733,0.45758,0.99093,0.0006658,0.0006658,0.0006658
184,1217.57,0.58352,0.37057,0.92865,0.93643,0.82524,0.88894,0.6628,0.78036,0.46498,0.99323,0.000660299,0.000660299,0.000660299
185,1224.01,0.5777,0.36741,0.93293,0.92266,0.82518,0.89312,0.66481,0.77787,0.47059,0.985,0.000654798,0.000654798,0.000654798
186,1230.54,0.56842,0.36627,0.92922,0.92182,0.82652,0.88841,0.66983,0.76507,0.47542,0.9812,0.000649297,0.000649297,0.000649297
187,1236.95,0.58117,0.37799,0.92853,0.92016,0.83292,0.89008,0.67157,0.76954,0.47193,0.98325,0.000643795,0.000643795,0.000643795
188,1243.31,0.56715,0.36943,0.92738,0.91833,0.83992,0.89193,0.66887,0.77682,0.4786,0.99402,0.000638294,0.000638294,0.000638294
189,1249.78,0.57085,0.36934,0.92752,0.93357,0.82769,0.89,0.66328,0.77197,0.47489,0.98239,0.000632793,0.000632793,0.000632793
190,1256.46,0.56203,0.36487,0.92203,0.9361,0.82582,0.8889,0.66516,0.76447,0.47508,0.98177,0.000627292,0.000627292,0.000627292
191,1262.98,0.57361,0.36727,0.92758,0.92553,0.83032,0.89082,0.66765,0.76478,0.47554,0.97896,0.000621791,0.000621791,0.000621791
192,1269.37,0.56223,0.36246,0.92292,0.939,0.81798,0.88901,0.66612,0.77742,0.47947,0.99006,0.00061629,0.00061629,0.00061629
193,1275.97,0.57465,0.36582,0.92308,0.94092,0.81054,0.88851,0.67133,0.77035,0.48492,0.98195,0.000610789,0.000610789,0.000610789
194,1282.32,0.56745,0.36523,0.92425,0.94173,0.81654,0.8913,0.66497,0.77883,0.48534,0.98618,0.000605288,0.000605288,0.000605288
195,1288.63,0.56227,0.36306,0.92276,0.92364,0.81888,0.88704,0.66332,0.76421,0.48487,0.98427,0.000599787,0.000599787,0.000599787
196,1295.38,0.56352,0.35781,0.9209,0.90052,0.84488,0.88908,0.66666,0.77323,0.4768,0.99856,0.000594286,0.000594286,0.000594286
197,1301.91,0.57155,0.36309,0.92552,0.93899,0.81015,0.88787,0.66546,0.76405,0.47438,0.99189,0.000588784,0.000588784,0.000588784
198,1308.61,0.571,0.36284,0.92595,0.94458,0.80343,0.88807,0.66693,0.76559,0.47866,0.97796,0.000583283,0.000583283,0.000583283
199,1315.42,0.55402,0.35639,0.92282,0.94332,0.80667,0.88471,0.66167,0.77267,0.4742,0.99538,0.000577782,0.000577782,0.000577782
200,1321.94,0.55584,0.35345,0.91798,0.92878,0.81446,0.8886,0.66402,0.76576,0.47511,0.99244,0.000572281,0.000572281,0.000572281
201,1328.62,0.56131,0.36218,0.92156,0.94645,0.81545,0.8911,0.67091,0.76189,0.47046,0.97978,0.00056678,0.00056678,0.00056678
202,1334.89,0.55534,0.3612,0.91912,0.94486,0.79263,0.88959,0.66618,0.76033,0.45958,0.97953,0.000561279,0.000561279,0.000561279
203,1341.18,0.56169,0.35832,0.92656,0.94645,0.80728,0.88935,0.672,0.76048,0.47315,0.971,0.000555778,0.000555778,0.000555778
204,1347.46,0.55838,0.35333,0.92336,0.92396,0.80467,0.87916,0.66815,0.7642,0.48963,0.97856,0.000550277,0.000550277,0.000550277
205,1353.84,0.55571,0.35334,0.92084,0.93607,0.80948,0.88847,0.67089,0.75548,0.48064,0.97486,0.000544776,0.000544776,0.000544776
206,1360.16,0.54584,0.35149,0.92354,0.9388,0.80384,0.8851,0.66519,0.75966,0.47354,0.98309,0.000539275,0.000539275,0.000539275
207,1366.51,0.5652,0.36424,0.92614,0.918,0.81814,0.87707,0.66501,0.7667,0.46768,0.98525,0.000533773,0.000533773,0.000533773
208,1372.83,0.55291,0.35373,0.91196,0.93281,0.82124,0.88647,0.66939,0.74563,0.47169,0.96912,0.000528272,0.000528272,0.000528272
209,1379.15,0.55306,0.35186,0.91569,0.93435,0.81847,0.88755,0.66903,0.75277,0.47525,0.96769,0.000522771,0.000522771,0.000522771
210,1385.54,0.54951,0.35508,0.9166,0.93567,0.81499,0.89239,0.67147,0.75496,0.46407,0.9689,0.00051727,0.00051727,0.00051727
211,1391.92,0.54827,0.34986,0.91585,0.94807,0.81738,0.89031,0.67274,0.75977,0.46393,0.97209,0.000511769,0.000511769,0.000511769
212,1398.2,0.54644,0.35648,0.9141,0.93084,0.83131,0.88892,0.67153,0.75864,0.47125,0.9761,0.000506268,0.000506268,0.000506268
213,1404.79,0.54124,0.34953,0.91895,0.94079,0.81602,0.89021,0.66876,0.75805,0.48097,0.97468,0.000500767,0.000500767,0.000500767
214,1411.29,0.54784,0.34754,0.91374,0.92335,0.83128,0.88949,0.67049,0.76085,0.47323,0.97546,0.000495266,0.000495266,0.000495266
215,1417.57,0.54695,0.35432,0.91764,0.91813,0.83624,0.88667,0.66768,0.76508,0.47551,0.98125,0.000489765,0.000489765,0.000489765
216,1424.04,0.54975,0.35133,0.92024,0.93186,0.80842,0.88538,0.66856,0.7648,0.48413,0.9752,0.000484263,0.000484263,0.000484263
217,1430.33,0.54437,0.34405,0.91147,0.92323,0.82245,0.88478,0.66828,0.76779,0.47811,0.979,0.000478762,0.000478762,0.000478762
218,1436.67,0.53915,0.34785,0.91115,0.92969,0.81375,0.88832,0.67623,0.75289,0.4654,0.97061,0.000473261,0.000473261,0.000473261
219,1443.02,0.53886,0.34495,0.91412,0.93942,0.8018,0.88982,0.67176,0.7561,0.47426,0.974,0.00046776,0.00046776,0.00046776
220,1449.31,0.54873,0.35172,0.91424,0.93655,0.80835,0.88657,0.66995,0.75261,0.46228,0.97808,0.000462259,0.000462259,0.000462259
221,1455.73,0.53851,0.34653,0.91067,0.91424,0.82646,0.88675,0.673,0.75466,0.47389,0.97449,0.000456758,0.000456758,0.000456758
222,1462.11,0.54139,0.34645,0.91184,0.93727,0.81723,0.88712,0.66888,0.75433,0.47721,0.97281,0.000451257,0.000451257,0.000451257
223,1468.45,0.53582,0.34273,0.9155,0.91602,0.82039,0.89165,0.66968,0.74708,0.47003,0.96906,0.000445756,0.000445756,0.000445756
224,1474.75,0.52344,0.33597,0.90635,0.92957,0.81383,0.89198,0.67445,0.74663,0.4717,0.96446,0.000440255,0.000440255,0.000440255
225,1481.21,0.5292,0.33891,0.90771,0.92554,0.82416,0.89253,0.67644,0.7568,0.4583,0.9717,0.000434754,0.000434754,0.000434754
226,1487.6,0.53423,0.33813,0.91165,0.92513,0.81409,0.88964,0.66592,0.76543,0.45778,0.97478,0.000429253,0.000429253,0.000429253
227,1494.13,0.5394,0.34338,0.91566,0.94375,0.80793,0.88985,0.66923,0.7587,0.4665,0.97412,0.000423751,0.000423751,0.000423751
228,1500.6,0.53154,0.3446,0.91059,0.94028,0.80667,0.88883,0.66232,0.76552,0.46634,0.98337,0.00041825,0.00041825,0.00041825
229,1507,0.53573,0.3413,0.90809,0.93926,0.81486,0.89497,0.67247,0.75375,0.45345,0.97345,0.000412749,0.000412749,0.000412749
230,1513.48,0.52619,0.33293,0.9078,0.93923,0.81613,0.89172,0.67282,0.74933,0.45381,0.9732,0.000407248,0.000407248,0.000407248
231,1519.93,0.53595,0.34308,0.91334,0.93515,0.82137,0.89496,0.67401,0.75685,0.45266,0.97629,0.000401747,0.000401747,0.000401747
232,1526.55,0.52824,0.33822,0.9077,0.92511,0.82291,0.89375,0.67024,0.76162,0.46699,0.97976,0.000396246,0.000396246,0.000396246
233,1533.08,0.53319,0.3391,0.91072,0.9322,0.82014,0.8897,0.66773,0.76343,0.46816,0.9814,0.000390745,0.000390745,0.000390745
234,1539.38,0.52739,0.33473,0.90417,0.9424,0.81409,0.89024,0.66534,0.75872,0.47092,0.97529,0.000385244,0.000385244,0.000385244
235,1545.82,0.53395,0.34406,0.91244,0.92836,0.82317,0.88609,0.67125,0.75942,0.4615,0.97962,0.000379743,0.000379743,0.000379743
236,1552.33,0.5338,0.34092,0.90994,0.92373,0.82079,0.89074,0.67509,0.75315,0.4545,0.9791,0.000374242,0.000374242,0.000374242
237,1558.74,0.51706,0.33007,0.9097,0.92304,0.83693,0.89284,0.67025,0.75612,0.45688,0.97579,0.00036874,0.00036874,0.00036874
238,1565.24,0.5241,0.33678,0.90775,0.94788,0.81022,0.89157,0.66786,0.75236,0.4569,0.97521,0.000363239,0.000363239,0.000363239
239,1571.66,0.5191,0.33296,0.91059,0.94116,0.81054,0.88649,0.67074,0.75241,0.4534,0.97847,0.000357738,0.000357738,0.000357738
240,1578.15,0.52743,0.33885,0.9092,0.93472,0.81571,0.88716,0.6696,0.75449,0.45639,0.9811,0.000352237,0.000352237,0.000352237
241,1584.41,0.51026,0.32569,0.90402,0.92196,0.82317,0.88531,0.67222,0.74586,0.45612,0.97585,0.000346736,0.000346736,0.000346736
242,1590.94,0.52797,0.33986,0.91098,0.92468,0.82523,0.88738,0.66721,0.75601,0.46453,0.97934,0.000341235,0.000341235,0.000341235
243,1597.32,0.52102,0.33171,0.9064,0.92445,0.82363,0.88954,0.66912,0.75103,0.47305,0.97394,0.000335734,0.000335734,0.000335734
244,1603.68,0.51652,0.32609,0.9038,0.91512,0.82636,0.88271,0.66706,0.75575,0.47484,0.98141,0.000330233,0.000330233,0.000330233
245,1610,0.51592,0.33077,0.90448,0.92,0.83066,0.88806,0.67002,0.75517,0.46901,0.97904,0.000324732,0.000324732,0.000324732
246,1616.47,0.51136,0.32769,0.90211,0.92702,0.81931,0.88795,0.67153,0.75343,0.46957,0.97771,0.000319231,0.000319231,0.000319231
247,1622.86,0.51708,0.33222,0.90431,0.92889,0.82534,0.88714,0.67093,0.75075,0.46588,0.96662,0.000313729,0.000313729,0.000313729
248,1629.1,0.5131,0.32963,0.9072,0.92327,0.83511,0.88942,0.67375,0.74905,0.45799,0.96696,0.000308228,0.000308228,0.000308228
249,1635.44,0.5211,0.33282,0.90475,0.92349,0.82566,0.88845,0.67045,0.75502,0.46339,0.97138,0.000302727,0.000302727,0.000302727
250,1642.02,0.5087,0.32858,0.90434,0.92598,0.82578,0.88719,0.67567,0.74774,0.46081,0.96555,0.000297226,0.000297226,0.000297226
251,1648.55,0.51534,0.32721,0.89887,0.92274,0.82412,0.88749,0.67601,0.74572,0.46951,0.96577,0.000291725,0.000291725,0.000291725
252,1655.1,0.50947,0.32765,0.90404,0.95884,0.79717,0.88197,0.67197,0.74629,0.46074,0.96434,0.000286224,0.000286224,0.000286224
253,1661.61,0.50945,0.32485,0.90278,0.9258,0.82729,0.88816,0.67202,0.74564,0.46446,0.96543,0.000280723,0.000280723,0.000280723
254,1668.19,0.51227,0.33163,0.90427,0.9343,0.81752,0.88821,0.6687,0.75441,0.46255,0.97677,0.000275222,0.000275222,0.000275222
255,1674.89,0.5074,0.32649,0.9042,0.9272,0.822,0.88859,0.66901,0.75619,0.46885,0.97719,0.000269721,0.000269721,0.000269721
256,1681.43,0.50541,0.323,0.90238,0.95182,0.80155,0.88879,0.6727,0.75123,0.46575,0.96876,0.00026422,0.00026422,0.00026422
257,1687.82,0.50574,0.32458,0.8965,0.94143,0.80584,0.89073,0.67127,0.75301,0.46825,0.9654,0.000258718,0.000258718,0.000258718
258,1694.36,0.50746,0.31954,0.90178,0.94888,0.80501,0.89147,0.67141,0.75088,0.46618,0.96459,0.000253217,0.000253217,0.000253217
259,1700.75,0.50377,0.3228,0.89705,0.92236,0.82755,0.8907,0.67216,0.74966,0.46776,0.9671,0.000247716,0.000247716,0.000247716
260,1707.35,0.49865,0.32287,0.89616,0.92733,0.82207,0.89058,0.67059,0.74978,0.46438,0.97101,0.000242215,0.000242215,0.000242215
261,1713.9,0.50059,0.32182,0.90118,0.92987,0.82207,0.88883,0.66958,0.75743,0.46237,0.9795,0.000236714,0.000236714,0.000236714
262,1720.64,0.50882,0.32928,0.90622,0.93971,0.81878,0.89127,0.67037,0.75857,0.4596,0.97696,0.000231213,0.000231213,0.000231213
263,1727.18,0.49444,0.31575,0.89859,0.93299,0.82593,0.89432,0.67115,0.75539,0.45788,0.97076,0.000225712,0.000225712,0.000225712
264,1733.77,0.49941,0.32238,0.90108,0.93601,0.8151,0.89404,0.66928,0.75769,0.45489,0.97305,0.000220211,0.000220211,0.000220211
265,1740.23,0.49375,0.31806,0.90143,0.93158,0.81659,0.89013,0.66836,0.75582,0.4548,0.97615,0.00021471,0.00021471,0.00021471
266,1746.5,0.49818,0.32269,0.8983,0.92808,0.82317,0.89143,0.67231,0.75137,0.45766,0.97105,0.000209209,0.000209209,0.000209209
267,1752.79,0.49693,0.3184,0.89837,0.92467,0.82452,0.89063,0.67446,0.75193,0.46229,0.96957,0.000203707,0.000203707,0.000203707
268,1759.17,0.48737,0.31259,0.89775,0.93244,0.82124,0.89094,0.6727,0.75095,0.46322,0.96785,0.000198206,0.000198206,0.000198206
269,1765.62,0.49534,0.31621,0.89878,0.92887,0.82536,0.89184,0.67559,0.74706,0.46117,0.96743,0.000192705,0.000192705,0.000192705
270,1772.07,0.49255,0.31273,0.89486,0.9248,0.82563,0.89081,0.67683,0.74743,0.46203,0.96856,0.000187204,0.000187204,0.000187204
271,1778.48,0.49134,0.31806,0.89672,0.92333,0.82343,0.89317,0.67402,0.74698,0.45773,0.96958,0.000181703,0.000181703,0.000181703
272,1784.98,0.49146,0.31635,0.89699,0.92284,0.82124,0.89245,0.67699,0.74378,0.4544,0.96972,0.000176202,0.000176202,0.000176202
273,1791.49,0.49468,0.31227,0.89873,0.95515,0.79819,0.89385,0.67736,0.74403,0.45901,0.96867,0.000170701,0.000170701,0.000170701
274,1798.12,0.4929,0.3147,0.89694,0.93827,0.8112,0.89055,0.67457,0.73904,0.45949,0.96391,0.0001652,0.0001652,0.0001652
275,1804.54,0.49012,0.3122,0.89693,0.91251,0.83058,0.88856,0.67202,0.74092,0.46453,0.96356,0.000159699,0.000159699,0.000159699
276,1810.93,0.48989,0.31797,0.8976,0.90745,0.82623,0.88966,0.67227,0.74277,0.46378,0.96628,0.000154198,0.000154198,0.000154198
277,1817.54,0.49146,0.31718,0.89829,0.91671,0.82031,0.88863,0.67247,0.74388,0.46906,0.9662,0.000148696,0.000148696,0.000148696
278,1823.85,0.49276,0.31607,0.89719,0.93177,0.80846,0.88815,0.67492,0.74442,0.46503,0.96793,0.000143195,0.000143195,0.000143195
279,1830.3,0.48297,0.31038,0.89335,0.92376,0.81576,0.89008,0.6741,0.74176,0.45989,0.9686,0.000137694,0.000137694,0.000137694
280,1836.78,0.48443,0.31205,0.89587,0.93732,0.80623,0.88957,0.67203,0.74532,0.46517,0.97003,0.000132193,0.000132193,0.000132193
281,1843.09,0.48778,0.31326,0.89966,0.92022,0.82263,0.89085,0.67388,0.74541,0.46594,0.97095,0.000126692,0.000126692,0.000126692
282,1849.6,0.47204,0.3054,0.89054,0.92411,0.82012,0.89355,0.67346,0.74522,0.46296,0.96922,0.000121191,0.000121191,0.000121191
283,1856.11,0.4869,0.31178,0.8948,0.92735,0.82119,0.89154,0.6722,0.74815,0.46561,0.97294,0.00011569,0.00011569,0.00011569
284,1863.29,0.48174,0.30765,0.89455,0.92614,0.82087,0.88958,0.67276,0.74847,0.46612,0.9739,0.000110189,0.000110189,0.000110189
285,1871.79,0.48808,0.31175,0.89434,0.92856,0.82081,0.88851,0.67394,0.74722,0.46123,0.97333,0.000104688,0.000104688,0.000104688
286,1878.39,0.48055,0.30927,0.89383,0.927,0.81949,0.88876,0.67158,0.74765,0.46003,0.9779,9.91865e-05,9.91865e-05,9.91865e-05
287,1884.81,0.48765,0.31198,0.89686,0.93232,0.81286,0.88969,0.67661,0.74546,0.45891,0.97756,9.36854e-05,9.36854e-05,9.36854e-05
288,1891.34,0.48085,0.3064,0.89705,0.91862,0.82626,0.89153,0.67558,0.74583,0.45939,0.97753,8.81843e-05,8.81843e-05,8.81843e-05
289,1898.02,0.48513,0.31081,0.89391,0.91659,0.83225,0.8901,0.67421,0.74613,0.45762,0.97506,8.26832e-05,8.26832e-05,8.26832e-05
290,1904.51,0.47785,0.30956,0.89386,0.91579,0.83225,0.88772,0.67222,0.74914,0.45826,0.97555,7.71821e-05,7.71821e-05,7.71821e-05
291,1923.73,0.48449,0.29388,0.8567,0.92094,0.81912,0.88639,0.66783,0.76283,0.47938,0.98461,7.1681e-05,7.1681e-05,7.1681e-05
292,1930.26,0.47244,0.28578,0.84947,0.93043,0.80515,0.886,0.66061,0.76728,0.48905,0.98676,6.61799e-05,6.61799e-05,6.61799e-05
293,1936.74,0.46255,0.27974,0.84967,0.92984,0.80803,0.88783,0.66173,0.76547,0.4862,0.98685,6.06788e-05,6.06788e-05,6.06788e-05
294,1943.09,0.45982,0.27855,0.85209,0.92421,0.81424,0.88766,0.66347,0.76393,0.48795,0.98483,5.51777e-05,5.51777e-05,5.51777e-05
295,1949.33,0.45917,0.27668,0.85077,0.91987,0.82233,0.88612,0.66559,0.76274,0.48391,0.98511,4.96766e-05,4.96766e-05,4.96766e-05
296,1955.79,0.45721,0.27635,0.84605,0.92333,0.82186,0.88553,0.66619,0.76231,0.48191,0.98625,4.41755e-05,4.41755e-05,4.41755e-05
297,1962.33,0.45467,0.27141,0.84321,0.92355,0.82202,0.88542,0.66404,0.76177,0.48453,0.98585,3.86744e-05,3.86744e-05,3.86744e-05
298,1968.79,0.46124,0.27664,0.84666,0.92522,0.82125,0.88596,0.66453,0.76162,0.48415,0.98473,3.31733e-05,3.31733e-05,3.31733e-05
299,1975.31,0.45001,0.27042,0.84761,0.92517,0.82171,0.88552,0.66386,0.7595,0.48269,0.98334,2.76722e-05,2.76722e-05,2.76722e-05
300,1981.58,0.44658,0.2728,0.85095,0.92323,0.82046,0.88723,0.66679,0.75694,0.48235,0.98065,2.21711e-05,2.21711e-05,2.21711e-05
